sr_no,movie_id,movie_name,year,genre,overview,director,cast,language
389,tt14107554,Dasvi,2022,"Comedy, Drama","Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",Tushar Jalota,"Abhishek Bachchan, Nimrat Kaur, Yami Gautam, Manu Rishi Chadha",hindi
390,tt14339846,Mrs Undercover,2023,"Action, Comedy, Thriller","A simple Indian housewife who is in fact a special undercover agent is called back on the job after 10 years of being undercover to take down a terrifying, psycho killer while maintaining her parallel life of a housewife.",Anushree Mehta,"Radhika Apte, Sumeet Vyas, Rajesh Sharma, Roy Angana",hindi
391,tt2317337,Vicky Donor,2012,"Comedy, Romance","A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia",hindi
392,tt1729637,Bodyguard,2011,"Action, Comedy, Drama",The daughter of a wealthy nobleman secretly falls in love with her bodyguard.,Siddique,"Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech",hindi
393,tt5477608,Kahaani 2,2016,"Mystery, Thriller",A woman with a mysterious past is charged with kidnapping and murder.,Sujoy Ghosh,"Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee",hindi
394,tt23023596,Malaikottai Vaaliban,2024,"Action, Drama, Fantasy",Follows the life of a legendary man whose struggles and life pave the way for next generations.,Lijo Jose Pellissery,"Mohanlal, Sonalee Kulkarni, Hareesh Peradi, Rajeev Pillai",hindi
395,tt11260832,Bellbottom,2021,"Action, Thriller","When an Indian commercial airliner is hijacked by terrorists in the mid 1980s, a government agent is tasked with rescuing the 210 hostages.",Ranjit Tewari,"Akshay Kumar, Huma Qureshi, Lara Dutta, Vaani Kapoor",hindi
396,tt9569610,Kaagaz,2021,"Biography, Comedy, Drama",A satirical comedy about a common man and the struggle he goes through to prove his existence after being falsely being declared dead on government records.,Satish Kaushik,"Pankaj Tripathi, Monal Gajjar, Mita Vashisht, Amar Upadhyay",hindi
397,tt0096028,Salaam Bombay!,1988,"Crime, Drama","Young Krishna struggles to survive among the drug dealers, pimps, and prostitutes in the back alleys and gutters of India.",Mira Nair,"Shafiq Syed, Anjaan, Amrit Patel, Murari Sharma",hindi
398,tt5472374,Meri Pyaari Bindu,2017,"Comedy, Drama, Romance","Abhimanyu Roy returns to his roots to write an old-fashioned love story, 3 years in the making. This writer's block is called Bindu. How do you contain this live wire in a book?",Akshay Roy,"Ayushmann Khurrana, Parineeti Chopra, Nishant Dahiya, Prakash Belawadi",hindi
399,tt0795434,Namastey London,2007,"Comedy, Drama, Romance","A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan.",Vipul Amrutlal Shah,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Clive Standen",hindi
400,tt0488798,Welcome,2007,"Comedy, Crime, Drama","A man falls in love with a beautiful woman, but later discovers that her brothers are gangsters.",Anees Bazmee,"Akshay Kumar, Katrina Kaif, Nana Patekar, Anil Kapoor",hindi
401,tt0106333,Baazigar,1993,"Crime, Drama, Musical","A young man with a vendetta against a business tycoon seduces the man's younger daughter, but she begins to suspect her new lover's connection with her elder sister and his ulterior motive.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Shah Rukh Khan, Kajol, Dalip Tahil, Rakhee Gulzar",hindi
402,tt2762334,Main Tera Hero,2014,"Action, Comedy, Romance","Seenu and Sunaina fall in love with each other when he saves her from a corrupt policeman who wishes to marry her. Meanwhile, Ayesha, a girl Seenu meets on a train journey, wants to marry him.",David Dhawan,"Varun Dhawan, Ileana D'Cruz, Nargis Fakhri, Arunoday Singh",hindi
403,tt2309764,Singham Returns,2014,"Action, Crime, Drama","Owing to the wrongdoings affiliated with evils similar to black money, an honest but ferocious police officer returns as the Deputy Commissioner of Police with the prospect of wiping out injustice.",Rohit Shetty,"Ajay Devgn, Kareena Kapoor, Amole Gupte, Anupam Kher",hindi
404,tt4129428,Jagga Jasoos,2017,"Action, Adventure, Comedy","Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.","Anurag Basu, Shubzz","Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Chitrak Bandyopadhyay",hindi
405,tt13885320,India Lockdown,2022,"Adventure, Drama",The Indian government announces a country-wide lockdown for 21 days due to the pandemic. India Lockdown encapsulates the story of four out of lakhs of individuals whose lives came to a standstill.,Madhur Bhandarkar,"Prateik Patil Babbar, Sai Tamhankar, Shweta Basu Prasad, Prakash Belawadi",hindi
406,tt3043252,Parched,2015,Drama,"In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties.",Leena Yadav,"Tannishtha Chatterjee, Radhika Apte, Surveen Chawla, Lehar Khan",hindi
407,tt10786774,Sam Bahadur,2023,"Biography, Drama, War","Based on the life of Sam Manekshaw who was the Chief of the Army Staff of the Indian Army during the Indo-Pakistani War of 1971, and the first Indian Army officer to be promoted to the rank of field marshal.",Meghna Gulzar,"Sanya Malhotra, Vicky Kaushal, Fatima Sana Shaikh, Mohd. Zeeshan Ayyub",hindi
408,tt26768638,Hera Pheri 3,2024, Comedy,"In the highly anticipated third installment of the beloved Hera Pheri franchise, Raju, Shyam, and Baburao find themselves entangled in a hilarious yet perilous adventure involving a hidden treasure, mistaken identities, and criminology.",Farhad Samji,"Akshay Kumar, Paresh Rawal, Suniel Shetty, Sanjay Dutt",hindi
409,tt9877170,Malang - Unleash the Madness,2020,"Action, Crime, Drama","Advait visits Goa where he meets Sara, a free-spirited girl who lives life unshackled. Opposites attract and all goes well until life turns upside down. Years later, Advait is on a killing spree with cops Aghase and Michael in his way.",Mohit Suri,"Aditya Roy Kapoor, Anil Kapoor, Disha Patani, Kunal Kemmu",hindi
410,tt1227762,Aladin,2009,"Action, Adventure, Comedy","Since he was a child, Aladin Chatterjee has been teased for his fairytale name. As a college student he follows his namesake's footsteps; unleashing genie Genius and wooing exchange student Jasmine. But the evil Ringmaster approaches.",Sujoy Ghosh,"Amitabh Bachchan, Sanjay Dutt, Riteish Deshmukh, Jacqueline Fernandez",hindi
411,tt2855648,Madras Cafe,2013,"Action, Drama, Thriller",An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,Shoojit Sircar,"John Abraham, Nargis Fakhri, Raashi Khanna, Dinesh Prabhakar",hindi
412,tt7431594,Race 3,2018,"Action, Crime, Thriller",Relationships and loyalties of a criminal family planning its next big heist are tested when some shocking revelations strike them.,Remo D'Souza,"Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez",hindi
413,tt10230426,Mrs. Serial Killer,2020,"Crime, Drama, Thriller","When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",Shirish Kunder,"Jacqueline Fernandez, Manoj Bajpayee, Mohit Raina, Zayn Marie Khan",hindi
414,tt3679000,Any Body Can Dance 2,2015,"Biography, Drama, Music","Based on the true story of the Fictitious Dance group; their rise to fame, sudden downfall, and their heroic attempt to seek vindication by regaining their lost pride and glory.",Remo D'Souza,"Prabhu Deva, Varun Dhawan, Shraddha Kapoor, Lauren Gottlieb",hindi
415,tt5474036,Manmarziyaan,2018,"Comedy, Drama, Romance","A love triangle between a spirited young woman, her outgoing boyfriend and a fiance who's husband material.",Anurag Kashyap,"Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa",hindi
416,tt0374271,Tere Naam,2003,"Action, Drama, Romance","Problems arise when Radhey Mohan, a delinquent falls in love with a girl named Nirjara.",Satish Kaushik,"Salman Khan, Bhoomika Chawla, Sachin Khedekar, Savita Prabhune",hindi
417,tt15891396,Tiku weds Sheru,2023,"Comedy, Drama, Romance","Tiku, who looks at marriage as her escape to Mumbai from a local town to become an actress and Sheru, who has been working as a junior artist in the city for years. They get married and the comedy of errors for this couple starts.",Sai Kabir,"Nawazuddin Siddiqui, Avneet Kaur, Rahoul, Mukesh S. Bhatt",hindi
418,tt4559046,Housefull 3,2016,"Action, Comedy, Romance","A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.","Sajid, Farhad Samji","Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jackie Shroff",hindi
419,tt5785170,Toilet - Ek Prem Katha,2017,"Comedy, Drama, Romance","A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",Shree Narayan Singh,"Akshay Kumar, Anupam Kher, Bhumi Pednekar, Divyendu Sharma",hindi
420,tt0418460,Aitraaz,2004,"Drama, Romance, Thriller",A man is accused of sexual harassment by his former lover and he has to prove his innocence in order to restore his dignity.,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Kareena Kapoor, Priyanka Chopra Jonas, Amrish Puri",hindi
421,tt2372678,2 States,2014,"Comedy, Drama, Romance",This movie chronicles how Chetan met his wife and the difficulties they faced due to their cultural differences.,Abhishek Varman,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathi",hindi
422,tt0156985,Sadak,1991,"Action, Drama, Romance","A taxi driver with a tragic past sees an opportunity for redemption when he encounters a woman sold into prostitution. Wanting to help her escape, he has to deal with the wrath of the brothel madam.",Mahesh Bhatt,"Sanjay Dutt, Pooja Bhatt, Deepak Tijori, Sadashiv Amrapurkar",hindi
423,tt8984572,Bob Biswas,2021,"Crime, Drama, Thriller","Bob Biswas, an insurance agent, is released from hospital after eight years in a coma and is welcomed by his wife Mary and son Benny. He has lost his memory and does not remember the past.",Diya Annapurna Ghosh,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee, Kaushik Chakraborty",hindi
424,tt0154685,Johny Mera Naam,1970,"Action, Drama, Musical",Monu (Mohan) and Sonu (Sohan) are the two sons of a police inspector. The kids excel in boxing. Their father gets killed by a goon following orders from Ranjit (Premnath). Mohan kills the ...                See full summaryÂ Â»,Vijay Anand,"Dev Anand, Hema Malini, Pran Sikand, Jeevan Dhar",hindi
425,tt1954598,Ladies vs. Ricky Bahl,2011,"Comedy, Crime, Drama","A smooth and charming conman, Ricky Bahl, cons girls for a living but finally meets his match is this fun-filled ""ROM-CON.""",Maneesh Sharma,"Ranveer Singh, Anushka Sharma, Parineeti Chopra, Dipannita Sharma",hindi
426,tt1077248,Johnny Gaddaar,2007,"Crime, Drama, Mystery","Police officers recount a tale of missing money which results in lies, deceit, betrayal and death.",Sriram Raghavan,"Dharmendra, Rimi Sen, Ashwini Kalsekar, Neil Nitin Mukesh",hindi
427,tt15163652,Thunivu,2023,"Action, Crime, Thriller",A mysterious mastermind - Daredevil and his team forms a plan and commits bank heist to find the corporate looted people's money.,H. Vinoth,"Ajith Kumar, Manju Warrier, Samuthirakani, John Kokken",hindi
428,tt7778680,Photograph,2019,"Drama, Romance","A struggling street photographer in Mumbai, pressured to marry by his grandmother, convinces a shy stranger to pose as his fiancÃ©e. The pair develop a connection that transforms them in ways they could not expect.",Ritesh Batra,"Nawazuddin Siddiqui, Sanya Malhotra, Sachin Khedekar, Denzil Smith",hindi
429,tt0995752,Tashan,2008,"Action, Comedy, Drama",What happens when you throw 2 guys who hate each other together? Add for good measure a beauty and a gangster and the trouble is no one can be trusted.,Vijay Krishna Acharya,"Akshay Kumar, Saif Ali Khan, Kareena Kapoor, Anil Kapoor",hindi
430,tt0152836,Taal,1999,"Drama, Musical, Romance","Businessman Manav falls for aspiring singer Mansi, but their romance faces an uphill climb when Manav must depart and Mansi's suave manager moves in.",Subhash Ghai,"Akshaye Khanna, Anil Kapoor, Aishwarya Rai Bachchan, Alok Nath",hindi
431,tt6475412,Krrish 4,2024,"Action, Sci-Fi, Thriller","Years after defeating Kaal, When an ancient artifact grants Krrish the power of time travel, he must navigate through different eras to save humanity from a malevolent force that threatens to rewrite history and reshape the future.",Karan Malhotra,"Hrithik Roshan, Preity G Zinta, Naseeruddin Shah, Rekha",hindi
432,tt11816092,Hum Do Hamare Do,2021,Comedy,Hum do Hamare do's story is about a couple who 'adopt' their parents.,Abhishek Jain,"Rajkummar Rao, Kriti Sanon, Paresh Rawal, Ratna Pathak Shah",hindi
433,tt6836936,Saaho,2019,"Action, Thriller","An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",Sujeeth,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh",hindi
434,tt1428459,We Are Family,2010,"Comedy, Drama, Family",A divorced mother of three children runs a happy household - until her former husband brings his new career-oriented girlfriend into the picture.,Malhotra P. Siddharth,"Kareena Kapoor, Kajol, Iravati Harshe, Arjun Rampal",hindi
435,tt1980986,Housefull 2,2012,"Action, Comedy, Drama",A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.,Sajid Khan,"Akshay Kumar, John Abraham, Asin Thottumkal, Jacqueline Fernandez",hindi
436,tt3848892,Baby,2015,"Action, Crime, Thriller","An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",Neeraj Pandey,"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Taapsee Pannu",hindi
437,tt22099068,Code Name: Tiranga,2022,"Action, Drama, Thriller",The story of a spy on an unfaltering and fearless mission for her nation in a race against time where sacrifice is her only choice.,Ribhu Dasgupta,"Parineeti Chopra, Harrdy Sandhu, Sharad Kelkar, Dibyendu Bhattacharya",hindi
438,tt0418362,Mujhse Shaadi Karogi,2004,"Comedy, Romance","Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.",David Dhawan,"Salman Khan, Akshay Kumar, Priyanka Chopra Jonas, Amrish Puri",hindi
439,tt0278291,Ajnabee,2001,"Action, Crime, Drama","A newlywed couple, Raj and Priya, move to Switzerland and become friends with their new neighbors, Vicky and Sonia. But one day, Sonia is murdered and Raj is accused of the murder. He goes on the run in order to prove himself innocent.","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Bobby Deol, Kareena Kapoor, Bipasha Basu",hindi
